stateFIPS,CongressionalDistrict,StateLower,StateAbbreviation,Population2016,FracCDFromSLD,FracSLDFromCD
33,2,605,NH,6563.399,0.01,1
33,2,606,NH,6580.647,0.01,1
33,2,607,NH,4773.658,0.007,1
33,2,608,NH,4022.859,0.006,1
33,2,609,NH,7744.385,0.012,1
33,2,610,NH,9807.051,0.015,1
33,2,611,NH,4530.156,0.007,1
33,2,612,NH,4444.93,0.007,1
33,2,613,NH,4391.156,0.007,1
33,2,614,NH,4197.369,0.006,1
33,2,615,NH,4225.778,0.006,1
33,2,616,NH,4313.033,0.007,1
33,2,617,NH,4201.428,0.006,1
33,2,618,NH,4405.361,0.007,1
33,2,619,NH,4472.324,0.007,1
33,2,620,NH,9818.212,0.015,1
33,2,621,NH,8798.546,0.013,1
33,2,622,NH,4385.069,0.007,1
33,2,623,NH,10426.967,0.016,1
33,2,701,NH,4356.326,0.007,1
33,2,702,NH,4396.386,0.007,0.33
33,2,707,NH,13961.607,0.021,1
33,2,708,NH,29558.506,0.045,1
33,2,714,NH,6936.634,0.01,0.47
33,2,901,NH,8159.965,0.012,1
33,2,902,NH,4059.337,0.006,1
33,2,903,NH,4520.424,0.007,1
33,2,904,NH,4414.246,0.007,1
33,2,905,NH,4195.009,0.006,1
33,2,906,NH,8040.024,0.012,1
33,2,907,NH,4587.277,0.007,1
33,2,908,NH,5027.718,0.008,1
34,1,3,NJ,72126.278,0.099,0.022
34,1,4,NJ,215271.814,0.294,0.064
34,1,5,NJ,196985.794,0.269,0.059
34,1,6,NJ,222607.891,0.304,0.066
34,1,7,NJ,7407.068,0.01,0.002
34,1,8,NJ,17711.245,0.024,0.005
34,2,1,NJ,217667.403,0.301,0.068
34,2,2,NJ,213600.513,0.296,0.067
34,2,3,NJ,148065.006,0.205,0.045
34,2,4,NJ,9059.261,0.013,0.003
34,2,5,NJ,28102.57,0.039,0.008
34,2,8,NJ,25175.611,0.035,0.008
34,2,9,NJ,81076.552,0.112,0.025
34,3,7,NJ,213989.96,0.289,0.065
34,3,8,NJ,176021.48,0.237,0.053
34,3,9,NJ,148519.136,0.2,0.046
34,3,10,NJ,177720.224,0.24,0.052
34,3,12,NJ,23594.884,0.032,0.007
34,3,30,NJ,1851.788,0.002,0.001
34,4,10,NJ,52775.945,0.072,0.016
34,4,11,NJ,165034.393,0.224,0.049
34,4,12,NJ,125484.283,0.17,0.037
34,4,13,NJ,66351.312,0.09,0.02
34,4,14,NJ,103362.43,0.14,0.031
34,4,30,NJ,224274.958,0.304,0.068
34,5,23,NJ,29979.533,0.04,0.009
34,5,24,NJ,132621.862,0.178,0.039
34,5,26,NJ,26273.746,0.035,0.008
34,5,37,NJ,93610.46,0.125,0.031
34,5,38,NJ,178570.424,0.239,0.06
34,5,39,NJ,203510.292,0.272,0.065
34,5,40,NJ,82572.44,0.111,0.027
34,6,11,NJ,56779.654,0.076,0.017
34,6,12,NJ,31537.617,0.042,0.009
34,6,13,NJ,156759.342,0.21,0.046
34,6,17,NJ,114877.924,0.154,0.033
34,6,18,NJ,156065.001,0.209,0.045
34,6,19,NJ,232124.867,0.31,0.068
34,7,15,NJ,11422.489,0.015,0.003
34,7,16,NJ,137638.806,0.185,0.04
34,7,20,NJ,32738.216,0.044,0.01
34,7,21,NJ,198231.365,0.266,0.058
34,7,22,NJ,48003.097,0.065,0.014
34,7,23,NJ,170152.019,0.229,0.052
34,7,24,NJ,28468.094,0.038,0.008
34,7,25,NJ,97022.37,0.13,0.028
34,7,27,NJ,20508.132,0.028,0.006
34,8,20,NJ,129425.265,0.168,0.038
34,8,28,NJ,13856.077,0.018,0.004
34,8,29,NJ,148460.58,0.193,0.045
34,8,31,NJ,90304.951,0.117,0.029
34,8,32,NJ,185655.867,0.241,0.058
34,8,33,NJ,202484.389,0.263,0.062
34,9,32,NJ,48691.3,0.065,0.015
34,9,34,NJ,85263.854,0.113,0.028
34,9,35,NJ,214297.951,0.285,0.069
34,9,36,NJ,227537.653,0.302,0.073
34,9,37,NJ,131924.985,0.175,0.044
34,9,38,NJ,45499.695,0.06,0.015
34,10,20,NJ,69927.693,0.092,0.02
34,10,21,NJ,13771.157,0.018,0.004
34,10,22,NJ,70264.283,0.093,0.021
34,10,27,NJ,59044.107,0.078,0.018
34,10,28,NJ,163243.716,0.216,0.047
34,10,29,NJ,80059.479,0.106,0.024
34,10,31,NJ,145536.323,0.192,0.047
34,10,33,NJ,31611.329,0.042,0.01
34,10,34,NJ,122809.913,0.162,0.04
34,11,21,NJ,9073.908,0.012,0.003
34,11,24,NJ,47001.276,0.064,0.014
34,11,25,NJ,120162.957,0.162,0.035
34,11,26,NJ,194340.73,0.263,0.057
34,11,27,NJ,141956.88,0.192,0.043
34,11,28,NJ,52050.504,0.07,0.015
34,11,34,NJ,11485.571,0.016,0.004
34,11,35,NJ,8529.831,0.012,0.003
34,11,39,NJ,19032.762,0.026,0.006
34,11,40,NJ,136201.392,0.184,0.044
34,12,12,NJ,44780.922,0.06,0.013
34,12,14,NJ,115941.956,0.154,0.035
34,12,15,NJ,205648.78,0.274,0.06
34,12,16,NJ,84473.222,0.112,0.024
34,12,17,NJ,113540.641,0.151,0.033
34,12,18,NJ,67905.759,0.09,0.02
34,12,22,NJ,103943.517,0.138,0.03
34,12,23,NJ,15422.275,0.021,0.005
35,1,7,NM,11261.577,0.016,0.003
35,1,10,NM,30330.695,0.043,0.009
35,1,11,NM,30103.874,0.043,0.009
35,1,12,NM,30237.719,0.043,0.009
35,1,13,NM,30213.198,0.043,0.009
35,1,14,NM,30201.959,0.043,0.009
35,1,15,NM,30272.457,0.043,0.009
35,1,16,NM,30059.94,0.043,0.009
35,1,17,NM,30245.893,0.043,0.009
35,1,18,NM,30292.892,0.043,0.009
35,1,19,NM,30339.891,0.043,0.009
35,1,20,NM,30593.277,0.044,0.009
35,1,21,NM,30137.591,0.043,0.009
35,1,22,NM,29913.804,0.043,0.009
35,1,23,NM,17538.382,0.025,0.005
35,1,24,NM,30293.913,0.043,0.009
35,1,25,NM,29812.685,0.043,0.009
35,1,26,NM,30247.936,0.043,0.009
35,1,27,NM,30454.323,0.043,0.009
35,1,28,NM,30451.258,0.043,0.009
35,1,29,NM,9641.945,0.014,0.003
35,1,30,NM,29860.705,0.043,0.009
35,1,31,NM,30316.391,0.043,0.01
35,1,44,NM,6506.371,0.009,0.002
35,1,50,NM,9775.991,0.014,0.004
35,1,65,NM,8834.933,0.013,0.004
35,1,68,NM,25110.742,0.036,0.011
35,1,69,NM,1588.77,0.002,0.001
35,1,70,NM,6076.714,0.009,0.003
35,2,6,NM,17640.471,0.025,0.005
35,2,7,NM,17594.608,0.025,0.005
35,2,8,NM,29193.973,0.042,0.009
35,2,32,NM,28500.608,0.041,0.009
35,2,33,NM,30130.65,0.043,0.009
35,2,34,NM,29875.73,0.043,0.01
35,2,35,NM,30044.653,0.043,0.01
35,2,36,NM,29938.18,0.043,0.01
35,2,37,NM,30352.808,0.044,0.01
35,2,38,NM,27584.26,0.04,0.009
35,2,39,NM,29471.625,0.042,0.009
35,2,49,NM,28528.417,0.041,0.011
35,2,50,NM,7298.987,0.011,0.003
35,2,51,NM,30156.658,0.043,0.012
35,2,52,NM,30092.77,0.043,0.012
35,2,53,NM,30408.201,0.044,0.012
35,2,54,NM,31191.876,0.045,0.013
35,2,55,NM,31483.937,0.045,0.013
35,2,56,NM,28985.696,0.042,0.012
35,2,58,NM,29282.177,0.042,0.012
35,2,59,NM,29079.751,0.042,0.012
35,2,61,NM,31759.734,0.046,0.013
35,2,62,NM,31411.673,0.045,0.013
35,2,63,NM,6754.556,0.01,0.003
35,2,66,NM,24530.432,0.035,0.01
35,2,67,NM,1794.166,0.003,0.001
35,2,69,NM,22010.009,0.032,0.01
35,3,1,NM,26225.595,0.038,0.008
35,3,2,NM,25645.085,0.037,0.008
35,3,3,NM,25531.815,0.037,0.008
35,3,4,NM,26471.604,0.039,0.008
35,3,5,NM,28972.67,0.042,0.009
35,3,6,NM,12904.966,0.019,0.004
35,3,9,NM,29047.509,0.042,0.009
35,3,22,NM,875.505,0.001,0
35,3,23,NM,13154.673,0.019,0.004
35,3,29,NM,20576.362,0.03,0.006
35,3,40,NM,27840.628,0.041,0.009
35,3,41,NM,29352.085,0.043,0.01
35,3,42,NM,29284.365,0.043,0.011
35,3,43,NM,30403.343,0.044,0.011
35,3,44,NM,25223.388,0.037,0.009
35,3,45,NM,30346.787,0.044,0.011
35,3,46,NM,30136.446,0.044,0.011
35,3,47,NM,30585.998,0.045,0.011
35,3,48,NM,30461.237,0.044,0.011
35,3,50,NM,12343.075,0.018,0.005
35,3,57,NM,32022.313,0.047,0.013
35,3,60,NM,31494.42,0.046,0.013
35,3,63,NM,22135.263,0.032,0.009
35,3,64,NM,30688.095,0.045,0.013
35,3,65,NM,20516.804,0.03,0.009
35,3,66,NM,5155.582,0.008,0.002
35,3,67,NM,25453.671,0.037,0.011
35,3,68,NM,4979.849,0.007,0.002
35,3,69,NM,5480.901,0.008,0.002
35,3,70,NM,21892.54,0.032,0.009
36,1,1,NY,128617.907,0.179,0.04
36,1,2,NY,128720.854,0.179,0.04
36,1,3,NY,128555.938,0.179,0.039
36,1,4,NY,128716.856,0.179,0.038
36,1,5,NY,88852.341,0.124,0.027
36,1,6,NY,1335.314,0.002,0
36,1,7,NY,22578.398,0.031,0.007
36,1,8,NY,89960.771,0.125,0.027
36,2,5,NY,39900.496,0.055,0.012
36,2,6,NY,127118.677,0.176,0.038
36,2,7,NY,106127.464,0.147,0.032
36,2,8,NY,1869.04,0.003,0.001
36,2,9,NY,129662.82,0.18,0.04
36,2,10,NY,5165.346,0.007,0.002
36,2,11,NY,128453.991,0.178,0.038
36,2,12,NY,49209.712,0.068,0.015
36,2,14,NY,38816.307,0.054,0.012
36,2,15,NY,4313.601,0.006,0.001
36,2,17,NY,89785.705,0.125,0.026
36,3,8,NY,36979.997,0.051,0.011
36,3,10,NY,123595.487,0.17,0.036
36,3,12,NY,79564.114,0.109,0.024
36,3,13,NY,109011.923,0.15,0.032
36,3,15,NY,109435.762,0.15,0.032
36,3,16,NY,121208.72,0.166,0.035
36,3,17,NY,1594.731,0.002,0
36,3,19,NY,21839.382,0.03,0.006
36,3,24,NY,18356.133,0.025,0.005
36,3,25,NY,4404.175,0.006,0.001
36,3,26,NY,74104.352,0.102,0.022
36,3,27,NY,3721.219,0.005,0.001
36,3,33,NY,21595.205,0.03,0.007
36,3,40,NY,3545.513,0.005,0.001
36,4,13,NY,21920.694,0.03,0.006
36,4,14,NY,92164.081,0.126,0.027
36,4,15,NY,17240.173,0.024,0.005
36,4,16,NY,9802.159,0.013,0.003
36,4,17,NY,39598.935,0.054,0.011
36,4,18,NY,130397.99,0.179,0.038
36,4,19,NY,109154.219,0.15,0.032
36,4,20,NY,120743.209,0.166,0.035
36,4,21,NY,130919.404,0.179,0.038
36,4,22,NY,57537.374,0.079,0.017
36,5,20,NY,10201.604,0.014,0.003
36,5,22,NY,73517.139,0.098,0.022
36,5,23,NY,75906.393,0.101,0.023
36,5,24,NY,63420.75,0.085,0.019
36,5,27,NY,2966.098,0.004,0.001
36,5,28,NY,4997.186,0.007,0.001
36,5,29,NY,129487.56,0.173,0.039
36,5,31,NY,129354.734,0.173,0.042
36,5,32,NY,127906.199,0.171,0.04
36,5,33,NY,107828.557,0.144,0.033
36,5,38,NY,22621.207,0.03,0.008
36,6,24,NY,47916.714,0.064,0.014
36,6,25,NY,125312.432,0.167,0.036
36,6,26,NY,54760.913,0.073,0.016
36,6,27,NY,94230.104,0.126,0.028
36,6,28,NY,123151.656,0.164,0.036
36,6,30,NY,58849.235,0.078,0.018
36,6,32,NY,1294.792,0.002,0
36,6,34,NY,4020.339,0.005,0.001
36,6,35,NY,39804.916,0.053,0.013
36,6,37,NY,21124.562,0.028,0.007
36,6,38,NY,20221.973,0.027,0.007
36,6,39,NY,33838.205,0.045,0.011
36,6,40,NY,126105.204,0.168,0.041
36,7,23,NY,5039.021,0.007,0.002
36,7,28,NY,1551.031,0.002,0
36,7,37,NY,28139.238,0.037,0.009
36,7,38,NY,86077.517,0.115,0.029
36,7,44,NY,2540.242,0.003,0.001
36,7,48,NY,703.29,0.001,0
36,7,49,NY,42051.494,0.056,0.016
36,7,50,NY,65478.4,0.087,0.026
36,7,51,NY,108369.643,0.144,0.042
36,7,52,NY,98316.795,0.131,0.04
36,7,53,NY,119932.991,0.16,0.049
36,7,54,NY,82402.497,0.11,0.034
36,7,55,NY,4055.989,0.005,0.002
36,7,56,NY,5634.718,0.007,0.002
36,7,65,NY,81204.475,0.108,0.034
36,7,66,NY,70.481,0,0
36,7,74,NY,20069.464,0.027,0.009
36,8,23,NY,48648.826,0.065,0.015
36,8,38,NY,690.277,0.001,0
36,8,41,NY,17848.871,0.024,0.006
36,8,45,NY,31448.61,0.042,0.011
36,8,46,NY,61496.939,0.082,0.022
36,8,50,NY,7310.017,0.01,0.003
36,8,52,NY,7755.085,0.01,0.003
36,8,54,NY,47206.505,0.063,0.019
36,8,55,NY,58974.542,0.078,0.025
36,8,56,NY,104254.872,0.138,0.043
36,8,57,NY,84104.039,0.112,0.035
36,8,58,NY,37366.743,0.05,0.015
36,8,59,NY,122247.55,0.162,0.05
36,8,60,NY,123835.726,0.164,0.05
36,9,41,NY,112107.577,0.149,0.039
36,9,42,NY,129879.821,0.172,0.047
36,9,43,NY,129899.765,0.172,0.046
36,9,44,NY,73067.634,0.097,0.027
36,9,45,NY,25184.081,0.033,0.009
36,9,48,NY,21541.668,0.029,0.008
36,9,51,NY,298.111,0,0
36,9,52,NY,24124.947,0.032,0.01
36,9,55,NY,66115.56,0.088,0.028
36,9,56,NY,19317.382,0.026,0.008
36,9,57,NY,45564.795,0.06,0.019
36,9,58,NY,92690.475,0.123,0.038
36,9,59,NY,7971.32,0.011,0.003
36,9,60,NY,5605.326,0.007,0.002
36,10,42,NY,108.118,0,0
36,10,44,NY,54667.678,0.073,0.02
36,10,45,NY,2748.079,0.004,0.001
36,10,47,NY,62906.668,0.084,0.023
36,10,48,NY,108105.122,0.145,0.04
36,10,49,NY,65696.735,0.088,0.025
36,10,51,NY,18888.06,0.025,0.007
36,10,64,NY,637.16,0.001,0
36,10,65,NY,36686.396,0.049,0.015
36,10,66,NY,91625.298,0.123,0.039
36,10,67,NY,133573.929,0.179,0.056
36,10,69,NY,106242.849,0.142,0.046
36,10,70,NY,2960.202,0.004,0.001
36,10,75,NY,62992.392,0.084,0.028
36,11,41,NY,276.068,0,0
36,11,45,NY,70913.677,0.096,0.025
36,11,46,NY,68608.565,0.093,0.025
36,11,47,NY,67363.637,0.091,0.025
36,11,49,NY,22574.56,0.031,0.009
36,11,51,NY,2516.099,0.003,0.001
36,11,61,NY,125714.959,0.17,0.051
36,11,62,NY,127030.086,0.172,0.053
36,11,63,NY,126006.42,0.171,0.052
36,11,64,NY,126359.797,0.171,0.053
36,12,30,NY,15332.512,0.021,0.005
36,12,36,NY,64438.385,0.086,0.021
36,12,37,NY,41315.158,0.055,0.014
36,12,50,NY,57434.651,0.077,0.023
36,12,53,NY,9904.843,0.013,0.004
36,12,65,NY,19178.087,0.026,0.008
36,12,66,NY,45482.01,0.061,0.019
36,12,67,NY,3740.675,0.005,0.002
36,12,68,NY,22794.384,0.031,0.01
36,12,73,NY,137385.086,0.184,0.06
36,12,74,NY,117002.603,0.157,0.051
36,12,75,NY,74406.168,0.1,0.033
36,12,76,NY,137412.034,0.184,0.062
36,13,68,NY,113467.152,0.152,0.05
36,13,69,NY,30731.788,0.041,0.013
36,13,70,NY,133164.518,0.178,0.058
36,13,71,NY,136555.897,0.183,0.06
36,13,72,NY,136988.112,0.183,0.06
36,13,77,NY,13530.309,0.018,0.006
36,13,78,NY,86533.441,0.116,0.039
36,13,80,NY,30725.383,0.041,0.014
36,13,81,NY,57094.457,0.076,0.033
36,13,86,NY,7800.369,0.01,0.004
36,14,26,NY,845.066,0.001,0
36,14,27,NY,28728.065,0.038,0.009
36,14,30,NY,55517.08,0.074,0.017
36,14,34,NY,125629.331,0.167,0.041
36,14,35,NY,89775.727,0.119,0.029
36,14,36,NY,65247.891,0.087,0.021
36,14,37,NY,39331.135,0.052,0.013
36,14,39,NY,95795.777,0.127,0.031
36,14,78,NY,5238.081,0.007,0.002
36,14,80,NY,92417.875,0.123,0.042
36,14,82,NY,95260.774,0.127,0.055
36,14,85,NY,11656.413,0.016,0.007
36,14,87,NY,46408.098,0.062,0.027
36,15,77,NY,118634.557,0.157,0.053
36,15,78,NY,40558.347,0.054,0.018
36,15,79,NY,132169.07,0.175,0.06
36,15,84,NY,132112.317,0.175,0.077
36,15,85,NY,120525.269,0.16,0.07
36,15,86,NY,124351.885,0.165,0.072
36,15,87,NY,85944.893,0.114,0.05
36,16,80,NY,9412.572,0.013,0.004
36,16,81,NY,75540.197,0.102,0.044
36,16,82,NY,37414.867,0.05,0.022
36,16,83,NY,132390.826,0.178,0.077
36,16,88,NY,101129.809,0.136,0.058
36,16,89,NY,135047.842,0.182,0.077
36,16,90,NY,135273.736,0.182,0.079
36,16,91,NY,95242.181,0.128,0.055
36,16,92,NY,21347.014,0.029,0.012
36,17,88,NY,33451.869,0.045,0.019
36,17,91,NY,39340.523,0.053,0.023
36,17,92,NY,114316.903,0.154,0.066
36,17,93,NY,87309.183,0.117,0.05
36,17,94,NY,36876.222,0.05,0.021
36,17,95,NY,105604.57,0.142,0.061
36,17,96,NY,138902.495,0.187,0.08
36,17,97,NY,138852.17,0.187,0.079
36,17,98,NY,33237.124,0.045,0.019
36,17,99,NY,15788.211,0.021,0.009
36,18,93,NY,48449.199,0.067,0.028
36,18,94,NY,97072.165,0.134,0.056
36,18,95,NY,22980.785,0.032,0.013
36,18,98,NY,103176.514,0.143,0.059
36,18,99,NY,120287.158,0.166,0.069
36,18,100,NY,63602.936,0.088,0.043
36,18,101,NY,32469.741,0.045,0.026
36,18,104,NY,107461.371,0.149,0.09
36,18,105,NY,84570.118,0.117,0.069
36,18,106,NY,43242.259,0.06,0.039
36,19,100,NY,71369.956,0.102,0.048
36,19,101,NY,49432.114,0.071,0.04
36,19,102,NY,118157.145,0.169,0.099
36,19,103,NY,131677.309,0.188,0.109
36,19,104,NY,19318.741,0.028,0.016
36,19,105,NY,49373.483,0.07,0.04
36,19,106,NY,87585.612,0.125,0.078
36,19,107,NY,84154.437,0.12,0.076
36,19,111,NY,15319.823,0.022,0.016
36,19,121,NY,41949.847,0.06,0.064
36,19,122,NY,32172.316,0.046,0.05
36,20,102,NY,12814.605,0.018,0.011
36,20,107,NY,43260.236,0.06,0.039
36,20,108,NY,133503.718,0.184,0.124
36,20,109,NY,135032.559,0.186,0.125
36,20,110,NY,132648.957,0.183,0.124
36,20,111,NY,114819.123,0.158,0.116
36,20,112,NY,102845.904,0.142,0.104
36,20,113,NY,51360.316,0.071,0.051
36,21,107,NY,5256.558,0.007,0.005
36,21,112,NY,34167.492,0.048,0.035
36,21,113,NY,84467.256,0.119,0.084
36,21,114,NY,134162.731,0.189,0.133
36,21,115,NY,137109.524,0.194,0.137
36,21,116,NY,132059.746,0.187,0.131
36,21,117,NY,91502.358,0.129,0.091
36,21,118,NY,85943.87,0.121,0.087
36,21,120,NY,3407.556,0.005,0.004
36,22,101,NY,51501.272,0.074,0.042
36,22,117,NY,40648.564,0.058,0.04
36,22,118,NY,43102.959,0.062,0.044
36,22,119,NY,132837.575,0.19,0.15
36,22,120,NY,44069.692,0.063,0.049
36,22,121,NY,87779.576,0.125,0.135
36,22,122,NY,96726.977,0.138,0.149
36,22,123,NY,128306.005,0.183,0.205
36,22,124,NY,15808.064,0.023,0.026
36,22,125,NY,31007.371,0.044,0.053
36,22,126,NY,28456.467,0.041,0.052
36,23,124,NY,115326.591,0.164,0.187
36,23,125,NY,104871,0.149,0.18
36,23,131,NY,70551.878,0.1,0.125
36,23,132,NY,132767.157,0.188,0.236
36,23,133,NY,22821.394,0.032,0.041
36,23,148,NY,128502.725,0.182,0.233
36,23,150,NY,129504,0.184,0.237
36,24,120,NY,82511.194,0.116,0.092
36,24,126,NY,105383.259,0.148,0.191
36,24,127,NY,133751.299,0.188,0.245
36,24,128,NY,128973.825,0.182,0.235
36,24,129,NY,129155.501,0.182,0.233
36,24,130,NY,129995.231,0.183,0.232
36,25,133,NY,29538.644,0.041,0.053
36,25,134,NY,132182.042,0.183,0.235
36,25,135,NY,132531.623,0.184,0.236
36,25,136,NY,133943.009,0.186,0.233
36,25,137,NY,132545.687,0.184,0.237
36,25,138,NY,133794.336,0.186,0.24
36,25,139,NY,26433.596,0.037,0.048
36,26,140,NY,130223.905,0.182,0.234
36,26,141,NY,129597.257,0.181,0.237
36,26,142,NY,101631.349,0.142,0.188
36,26,143,NY,88418.572,0.123,0.162
36,26,145,NY,79269.213,0.111,0.146
36,26,146,NY,114753.929,0.16,0.204
36,26,149,NY,73421.91,0.102,0.134
36,27,131,NY,63861.037,0.09,0.113
36,27,133,NY,81741.105,0.115,0.146
36,27,139,NY,103973.601,0.146,0.188
36,27,142,NY,29117.417,0.041,0.054
36,27,143,NY,41694.81,0.059,0.077
36,27,144,NY,132257.095,0.186,0.246
36,27,145,NY,48681.968,0.068,0.09
36,27,146,NY,14136.943,0.02,0.025
36,27,147,NY,138458.716,0.195,0.243
36,27,149,NY,57060.275,0.08,0.104
37,1,2,NC,43033.832,0.057,0.013
37,1,5,NC,55468,0.073,0.017
37,1,6,NC,12195,0.016,0.004
37,1,8,NC,30918.403,0.041,0.009
37,1,9,NC,29945.952,0.04,0.009
37,1,23,NC,76485.286,0.101,0.024
37,1,24,NC,81469.532,0.108,0.024
37,1,27,NC,71758.436,0.095,0.022
37,1,29,NC,85380.768,0.113,0.026
37,1,30,NC,66628.377,0.088,0.02
37,1,31,NC,89791.076,0.119,0.029
37,1,32,NC,80155.733,0.106,0.025
37,1,50,NC,33150.547,0.044,0.013
37,2,7,NC,76018.913,0.093,0.023
37,2,8,NC,24575.504,0.03,0.007
37,2,11,NC,2581.562,0.003,0.001
37,2,25,NC,82691.087,0.101,0.024
37,2,26,NC,94009.775,0.115,0.028
37,2,28,NC,29947.008,0.037,0.009
37,2,33,NC,1900.736,0.002,0.001
37,2,35,NC,80085.362,0.098,0.026
37,2,36,NC,62037.662,0.076,0.02
37,2,37,NC,92606.288,0.113,0.031
37,2,39,NC,48178.32,0.059,0.015
37,2,40,NC,44034.818,0.054,0.014
37,2,41,NC,24337.789,0.03,0.009
37,2,49,NC,26009.647,0.032,0.01
37,2,51,NC,37549.624,0.046,0.015
37,2,53,NC,93331.376,0.114,0.038
37,3,1,NC,84458.662,0.113,0.026
37,3,3,NC,82733.247,0.11,0.025
37,3,5,NC,23491.338,0.031,0.007
37,3,6,NC,71609.294,0.096,0.021
37,3,8,NC,29980.732,0.04,0.009
37,3,9,NC,57906.765,0.077,0.018
37,3,10,NC,54333.565,0.072,0.016
37,3,12,NC,75067.948,0.1,0.022
37,3,13,NC,78735,0.105,0.023
37,3,14,NC,81124.338,0.108,0.024
37,3,15,NC,81379.085,0.109,0.024
37,3,16,NC,24639.632,0.033,0.007
37,3,24,NC,4098.821,0.005,0.001
37,4,11,NC,94101.549,0.112,0.028
37,4,29,NC,6323.654,0.008,0.002
37,4,30,NC,24908.649,0.03,0.008
37,4,33,NC,94028.355,0.112,0.029
37,4,34,NC,96527.428,0.115,0.032
37,4,35,NC,10415.709,0.012,0.003
37,4,36,NC,34826.693,0.042,0.011
37,4,37,NC,4182.549,0.005,0.001
37,4,38,NC,96899.21,0.116,0.033
37,4,39,NC,46386.795,0.055,0.015
37,4,40,NC,44999.583,0.054,0.015
37,4,41,NC,71937.524,0.086,0.025
37,4,49,NC,70730.393,0.084,0.027
37,4,50,NC,54524.626,0.065,0.022
37,4,56,NC,87248.398,0.104,0.036
37,5,71,NC,81227.707,0.108,0.035
37,5,72,NC,81616.518,0.108,0.036
37,5,73,NC,76607.466,0.102,0.033
37,5,74,NC,85256.726,0.113,0.037
37,5,75,NC,83307.372,0.111,0.037
37,5,79,NC,40102.677,0.053,0.018
37,5,85,NC,17516,0.023,0.01
37,5,90,NC,75001.71,0.1,0.044
37,5,91,NC,46097,0.061,0.027
37,5,93,NC,80755.226,0.107,0.046
37,5,94,NC,75148.394,0.1,0.043
37,5,96,NC,9628.293,0.013,0.006
37,6,2,NC,39284,0.052,0.012
37,6,51,NC,43926.44,0.058,0.017
37,6,54,NC,87932.56,0.115,0.036
37,6,57,NC,62487.315,0.082,0.026
37,6,58,NC,8872.321,0.012,0.004
37,6,59,NC,71735.365,0.094,0.03
37,6,62,NC,30271.78,0.04,0.013
37,6,63,NC,79845.654,0.105,0.033
37,6,64,NC,79860.378,0.105,0.033
37,6,65,NC,79253.3,0.104,0.033
37,6,70,NC,77018.617,0.101,0.033
37,6,78,NC,66397.383,0.087,0.03
37,6,91,NC,35054.983,0.046,0.02
37,7,4,NC,84033.912,0.107,0.025
37,7,10,NC,27768.664,0.035,0.008
37,7,16,NC,59086.605,0.075,0.017
37,7,17,NC,91302.973,0.116,0.026
37,7,18,NC,88043.105,0.112,0.026
37,7,19,NC,84540.392,0.107,0.025
37,7,20,NC,86552.925,0.11,0.025
37,7,21,NC,83773.81,0.106,0.025
37,7,22,NC,62228.263,0.079,0.018
37,7,28,NC,64540.319,0.082,0.019
37,7,46,NC,56505.959,0.072,0.02
37,8,42,NC,80826.527,0.104,0.03
37,8,43,NC,47202.487,0.061,0.017
37,8,44,NC,71398.729,0.092,0.027
37,8,45,NC,49914.285,0.064,0.018
37,8,48,NC,22137.671,0.028,0.008
37,8,52,NC,83454.392,0.107,0.034
37,8,66,NC,36055.484,0.046,0.015
37,8,67,NC,83266.501,0.107,0.035
37,8,76,NC,73731.483,0.095,0.033
37,8,77,NC,39170.897,0.05,0.017
37,8,78,NC,12321.608,0.016,0.006
37,8,82,NC,89279.687,0.115,0.052
37,8,83,NC,88790.378,0.114,0.051
37,9,22,NC,19641.5,0.025,0.006
37,9,43,NC,33939.461,0.043,0.012
37,9,44,NC,8500.995,0.011,0.003
37,9,45,NC,35344.516,0.045,0.013
37,9,46,NC,24674.948,0.032,0.009
37,9,47,NC,82244.072,0.105,0.031
37,9,48,NC,62469.481,0.08,0.023
37,9,55,NC,80450.359,0.103,0.033
37,9,66,NC,49529.148,0.063,0.021
37,9,68,NC,85633.004,0.11,0.037
37,9,69,NC,85986.492,0.11,0.038
37,9,88,NC,42699.1,0.055,0.025
37,9,92,NC,4285.28,0.005,0.002
37,9,100,NC,1211.257,0.002,0.001
37,9,102,NC,1612.715,0.002,0.001
37,9,103,NC,56363.592,0.072,0.047
37,9,104,NC,59852.837,0.077,0.05
37,9,105,NC,47470.718,0.061,0.039
37,10,84,NC,6540.868,0.009,0.004
37,10,89,NC,79046.811,0.105,0.045
37,10,96,NC,67979.063,0.09,0.039
37,10,97,NC,81027.081,0.107,0.046
37,10,108,NC,80986.819,0.107,0.075
37,10,109,NC,79503.44,0.105,0.073
37,10,110,NC,78210.26,0.104,0.073
37,10,111,NC,75400.059,0.1,0.076
37,10,112,NC,66405.328,0.088,0.067
37,10,113,NC,20349.672,0.027,0.02
37,10,114,NC,59638.315,0.079,0.059
37,10,115,NC,48890.524,0.065,0.049
37,10,116,NC,11660.097,0.015,0.012
37,11,85,NC,60201,0.08,0.035
37,11,86,NC,77334.255,0.103,0.045
37,11,87,NC,81452.965,0.108,0.047
37,11,112,NC,11470.919,0.015,0.012
37,11,113,NC,62894.509,0.084,0.063
37,11,114,NC,29445.209,0.039,0.029
37,11,115,NC,36948.891,0.049,0.037
37,11,116,NC,69575.569,0.093,0.069
37,11,117,NC,84725.887,0.113,0.084
37,11,118,NC,77810.24,0.103,0.079
